ORDER_ID,ORDER_DATE,ORDER_TIME,ORDER_PRICE,PEOPLE,TABLE_NO,STATUS,SHIFT,EMPLOYEE_ID,KITCHEN_STAFF,Status
24397,6/2/2016,8:45:57 PM,1698,,,Take away,Night,8,16,Completed
24398,6/2/2016,9:01:55 PM,140,2,1,Dine in with Reservation,Night,24,9,Completed
24399,6/2/2016,9:02:12 PM,335,5,8,Dine in with Reservation,Night,24,37,Completed
24400,6/2/2016,9:04:18 PM,309,3,4,Dine in with Reservation,Night,23,9,Completed
24401,6/2/2016,9:06:13 PM,1115,3,5,Dine in with Reservation,Night,23,2,Completed
24402,6/2/2016,9:45:35 PM,598,3,4,Dine in with Reservation,Night,23,2,Completed
24403,7/2/2016,10:00:46 AM,1030,3,5,Dine in with Reservation,Morning,25,36,Completed
24404,7/2/2016,10:10:06 AM,385,3,4,Dine in with Reservation,Morning,22,11,Completed
24405,7/2/2016,10:23:05 AM,203,,,Take away,Morning,6,18,Completed
24406,7/2/2016,10:28:10 AM,125,,,Take away,Morning,6,1,Completed
24407,7/2/2016,10:43:26 AM,255,1,2,Dine in with Reservation,Morning,25,1,Completed
24408,7/2/2016,10:48:11 AM,340,3,5,Dine in with Reservation,Morning,22,11,Completed
24409,7/2/2016,10:55:58 AM,310,2,3,Dine in with Reservation,Morning,22,18,Completed
24410,7/2/2016,10:58:03 AM,619,2,1,Dine in with Reservation,Morning,25,11,Completed
24411,7/2/2016,11:24:47 AM,188,,,Take away,Morning,7,1,Completed
24412,7/2/2016,11:42:37 AM,686,5,8,Dine in with Reservation,Morning,25,1,Completed
24413,7/2/2016,12:24:35 PM,599,,,Take away,Morning,35,18,Completed
24414,7/2/2016,12:27:19 PM,334,3,4,Dine in with Reservation,Morning,35,11,Completed
24415,7/2/2016,12:30:13 PM,295,2,2,Dine in without Reservation,Morning,25,36,Completed
24416,7/2/2016,12:31:11 PM,1069,4,7,Dine in with Reservation,Morning,35,1,Completed
24417,7/2/2016,12:34:28 PM,93,3,5,Dine in with Reservation,Morning,25,38,Completed
24418,7/2/2016,12:38:58 PM,880,5,8,Dine in with Reservation,Morning,25,12,Completed
24419,7/2/2016,12:47:14 PM,888,,,Take away,Morning,7,1,Completed
24420,7/2/2016,12:57:59 PM,790,3,4,Dine in with Reservation,Morning,22,1,Completed
24421,7/2/2016,1:15:06 PM,310,,,Take away,Morning,35,11,Completed
24422,7/2/2016,1:18:44 PM,405,1,3,Dine in with Reservation,Morning,22,12,Completed
24423,7/2/2016,1:22:59 PM,84,1,1,Dine in with Reservation,Morning,35,12,Completed
24424,7/2/2016,1:44:09 PM,495,2,2,Dine in with Reservation,Morning,25,11,Completed
24425,7/2/2016,1:45:34 PM,500,5,8,Dine in with Reservation,Morning,25,1,Completed
24426,7/2/2016,1:54:16 PM,640,3,5,Dine in with Reservation,Morning,25,12,Completed
24427,7/2/2016,2:00:43 PM,435,,,Take away,Morning,7,36,Completed
24428,7/2/2016,2:05:11 PM,175,,,Take away,Morning,35,1,Completed
24429,7/2/2016,2:07:20 PM,564,,,Take away,Morning,35,12,Completed
24430,7/2/2016,2:09:45 PM,671,2,3,Dine in with Reservation,Morning,25,11,Completed
24431,7/2/2016,2:14:52 PM,1454,,,Take away,Morning,35,12,Completed
24432,7/2/2016,2:23:13 PM,840,5,8,Dine in with Reservation,Morning,35,1,Completed
24433,7/2/2016,2:31:47 PM,288,3,4,Dine in without Reservation,Morning,25,36,Completed
24434,7/2/2016,2:31:57 PM,395,,,Take away,Morning,35,11,Completed
24435,7/2/2016,2:58:34 PM,118,,,Take away,Morning,35,38,Completed
24436,7/2/2016,2:59:31 PM,555,,,Take away,Morning,7,36,Completed
24437,7/2/2016,3:17:43 PM,294,3,5,Dine in without Reservation,Morning,35,38,Completed
24438,7/2/2016,3:19:17 PM,178,3,4,Dine in without Reservation,Morning,35,36,Completed
24439,7/2/2016,3:22:23 PM,358,3,5,Dine in with Reservation,Morning,22,1,Completed
24440,7/2/2016,3:34:28 PM,913,,,Take away,Morning,7,38,Completed
24441,7/2/2016,3:57:14 PM,175,3,4,Dine in with Reservation,Morning,22,12,Completed
24442,7/2/2016,4:12:10 PM,413,,,Take away,Morning,35,1,Completed
24443,7/2/2016,4:21:32 PM,575,2,1,Dine in with Reservation,Morning,35,11,Completed
24444,7/2/2016,4:24:08 PM,240,1,2,Dine in with Reservation,Morning,22,38,Completed
24445,7/2/2016,4:30:55 PM,470,,,Take away,Morning,6,18,Completed
24446,7/2/2016,4:32:30 PM,1363,4,6,Dine in without Reservation,Morning,22,1,Completed
24447,7/2/2016,4:57:32 PM,210,1,3,Dine in without Reservation,Morning,35,1,Completed
24448,7/2/2016,5:07:08 PM,899,3,5,Dine in with Reservation,Night,24,10,Completed
24449,7/2/2016,5:31:18 PM,930,,,Take away,Night,5,16,Completed
24450,7/2/2016,5:35:50 PM,740,5,8,Dine in with Reservation,Night,23,16,Completed
24451,7/2/2016,5:41:50 PM,285,4,6,Dine in with Reservation,Night,23,16,Completed
24452,7/2/2016,5:54:43 PM,240,1,1,Dine in with Reservation,Night,23,37,Completed
24453,7/2/2016,6:04:11 PM,1568,,,Take away,Night,8,10,Completed
24454,7/2/2016,6:14:25 PM,150,4,7,Dine in with Reservation,Night,24,38,Completed
24455,7/2/2016,6:17:30 PM,335,,,Take away,Night,5,38,Completed
24456,7/2/2016,6:21:39 PM,460,5,8,Dine in without Reservation,Night,24,16,Completed
24457,7/2/2016,6:22:40 PM,338,2,2,Dine in with Reservation,Night,23,9,Completed
24458,7/2/2016,6:24:17 PM,453,5,8,Dine in without Reservation,Night,23,37,Completed
24459,7/2/2016,6:36:51 PM,64,,,Take away,Night,5,9,Completed
24460,7/2/2016,6:41:54 PM,536,2,3,Dine in without Reservation,Night,23,16,Completed
24461,7/2/2016,6:44:21 PM,55,1,1,Dine in with Reservation,Night,24,9,Completed
24462,7/2/2016,6:47:56 PM,360,1,2,Dine in with Reservation,Night,23,9,Completed
24463,7/2/2016,6:59:11 PM,104,1,3,Dine in with Reservation,Night,23,38,Completed
24464,7/2/2016,7:02:48 PM,340,3,4,Dine in without Reservation,Night,24,2,Completed
24465,7/2/2016,7:05:56 PM,363,4,6,Dine in with Reservation,Night,23,10,Completed
24466,7/2/2016,7:18:05 PM,641,2,1,Dine in with Reservation,Night,24,9,Completed
24467,7/2/2016,7:22:57 PM,328,2,2,Dine in with Reservation,Night,24,16,Completed
24468,7/2/2016,7:26:16 PM,623,,,Take away,Night,5,9,Completed
24469,7/2/2016,7:38:15 PM,126,2,3,Dine in with Reservation,Night,23,16,Completed
24470,7/2/2016,7:40:35 PM,480,3,5,Dine in with Reservation,Night,23,37,Completed
24471,7/2/2016,7:46:17 PM,933,5,8,Dine in with Reservation,Night,24,10,Completed
24472,7/2/2016,7:53:02 PM,370,3,4,Dine in with Reservation,Night,24,16,Completed
24473,7/2/2016,8:03:16 PM,513,1,1,Dine in with Reservation,Night,23,10,Completed
24474,7/2/2016,8:11:01 PM,268,2,2,Dine in with Reservation,Night,24,37,Completed
24475,7/2/2016,8:19:23 PM,104,,,Take away,Night,8,2,Completed
24476,7/2/2016,8:19:59 PM,320,1,3,Dine in with Reservation,Night,24,38,Completed
24477,7/2/2016,8:22:03 PM,95,,,Take away,Night,8,16,Completed
24478,7/2/2016,8:39:11 PM,353,2,1,Dine in with Reservation,Night,24,9,Completed
24479,7/2/2016,9:06:22 PM,293,2,2,Dine in with Reservation,Night,24,37,Completed
24480,7/2/2016,9:15:24 PM,148,3,5,Dine in without Reservation,Night,24,10,Completed
24481,7/2/2016,9:22:33 PM,293,3,4,Dine in with Reservation,Night,24,9,Completed
24482,7/2/2016,9:24:37 PM,460,2,3,Dine in with Reservation,Night,24,38,Completed
24483,7/2/2016,9:28:41 PM,519,1,1,Dine in with Reservation,Night,23,38,Completed
24484,7/2/2016,9:46:54 PM,356,2,2,Dine in with Reservation,Night,24,2,Completed
24485,7/2/2016,9:53:34 PM,213,,,Take away,Night,8,10,Completed
24486,7/2/2016,9:55:44 PM,620,2,3,Dine in with Reservation,Night,24,16,Completed
24487,8/2/2016,10:06:05 AM,435,2,1,Dine in with Reservation,Morning,25,38,Completed
24488,8/2/2016,10:15:01 AM,445,,,Take away,Morning,35,1,Completed
24489,8/2/2016,10:54:02 AM,510,5,8,Dine in with Reservation,Morning,25,11,Completed
24490,8/2/2016,11:21:28 AM,481,,,Take away,Morning,7,1,Completed
24491,8/2/2016,11:25:48 AM,588,,,Take away,Morning,6,36,Completed
24492,8/2/2016,11:29:04 AM,803,3,5,Dine in with Reservation,Morning,25,1,Completed
24493,8/2/2016,11:36:04 AM,140,,,Take away,Morning,6,1,Completed
24494,8/2/2016,11:47:43 AM,840,5,8,Dine in with Reservation,Morning,35,18,Completed
24495,8/2/2016,12:02:03 PM,325,,,Take away,Morning,6,18,Completed
24496,8/2/2016,12:22:23 PM,270,2,2,Dine in with Reservation,Morning,22,36,Completed
24497,8/2/2016,12:23:16 PM,123,,,Take away,Morning,35,18,Completed
24498,8/2/2016,12:31:01 PM,240,,,Take away,Morning,7,1,Completed
24499,8/2/2016,1:03:37 PM,351,,,Take away,Morning,6,18,Completed
24500,8/2/2016,1:15:19 PM,1256,,,Take away,Morning,35,36,Completed
24501,8/2/2016,1:18:55 PM,255,,,Take away,Morning,6,36,Completed
24502,8/2/2016,1:49:23 PM,826,3,4,Dine in with Reservation,Morning,25,11,Completed
24503,8/2/2016,1:54:48 PM,1176,5,8,Dine in without Reservation,Morning,25,11,Completed
24504,8/2/2016,2:03:09 PM,80,,,Take away,Morning,7,1,Completed
24505,8/2/2016,2:03:14 PM,600,3,5,Dine in with Reservation,Morning,25,38,Completed
24506,8/2/2016,2:03:19 PM,679,,,Take away,Morning,7,12,Completed
24507,8/2/2016,2:11:33 PM,265,,,Take away,Morning,35,18,Completed
24508,8/2/2016,2:13:22 PM,255,,,Take away,Morning,7,11,Completed
24509,8/2/2016,2:25:17 PM,325,4,7,Dine in with Reservation,Morning,25,11,Completed
24510,8/2/2016,2:26:53 PM,410,2,3,Dine in with Reservation,Morning,35,36,Completed
24511,8/2/2016,2:35:12 PM,386,2,1,Dine in with Reservation,Morning,25,38,Completed
24512,8/2/2016,2:41:47 PM,393,3,4,Dine in with Reservation,Morning,35,12,Completed
24513,8/2/2016,2:56:51 PM,1454,,,Take away,Morning,7,36,Completed
24514,8/2/2016,3:19:06 PM,405,,,Take away,Morning,7,1,Completed
24515,8/2/2016,3:27:32 PM,390,3,5,Dine in with Reservation,Morning,25,1,Completed
24516,8/2/2016,3:30:09 PM,248,1,2,Dine in with Reservation,Morning,25,1,Completed
24517,8/2/2016,3:30:24 PM,335,1,3,Dine in with Reservation,Morning,25,18,Completed
24518,8/2/2016,3:31:50 PM,238,3,4,Dine in with Reservation,Morning,25,36,Completed
24519,8/2/2016,3:33:41 PM,1149,5,8,Dine in with Reservation,Morning,25,1,Completed
24520,8/2/2016,3:53:52 PM,385,,,Take away,Morning,35,18,Completed
24521,8/2/2016,3:57:05 PM,273,,,Take away,Morning,7,18,Completed
24522,8/2/2016,3:57:55 PM,143,2,1,Dine in without Reservation,Morning,25,1,Completed
24523,8/2/2016,4:00:41 PM,1469,5,8,Dine in with Reservation,Morning,35,36,Completed
24524,8/2/2016,4:14:18 PM,410,,,Take away,Morning,7,1,Completed
24525,8/2/2016,4:37:54 PM,323,4,6,Dine in with Reservation,Morning,35,1,Completed
24526,8/2/2016,4:38:02 PM,354,2,2,Dine in with Reservation,Morning,35,11,Completed
24527,8/2/2016,4:40:08 PM,319,,,Take away,Morning,35,1,Completed
24528,8/2/2016,4:43:37 PM,63,1,3,Dine in with Reservation,Morning,35,1,Completed
24529,8/2/2016,4:45:23 PM,385,,,Take away,Morning,7,11,Completed
24530,8/2/2016,4:45:57 PM,1079,4,7,Dine in with Reservation,Morning,35,18,Completed
24531,8/2/2016,4:53:55 PM,150,,,Take away,Morning,7,18,Completed
24532,8/2/2016,4:54:43 PM,1063,5,8,Dine in without Reservation,Morning,35,1,Completed
24533,8/2/2016,5:01:43 PM,555,3,5,Dine in with Reservation,Night,24,10,Completed
24534,8/2/2016,5:03:38 PM,205,1,1,Dine in with Reservation,Night,24,38,Completed
24535,8/2/2016,5:06:02 PM,146,1,2,Dine in with Reservation,Night,23,10,Completed
24536,8/2/2016,5:09:25 PM,814,,,Take away,Night,5,9,Completed
24537,8/2/2016,5:17:44 PM,1445,,,Take away,Night,8,9,Completed
24538,8/2/2016,5:23:59 PM,235,,,Take away,Night,5,16,Completed
24539,8/2/2016,5:26:25 PM,338,,,Take away,Night,5,9,Completed
24540,8/2/2016,5:37:09 PM,641,4,6,Dine in with Reservation,Night,24,16,Completed
24541,8/2/2016,5:49:08 PM,1323,5,8,Dine in with Reservation,Night,24,10,Completed
24542,8/2/2016,5:49:23 PM,710,5,8,Dine in with Reservation,Night,24,37,Completed
24543,8/2/2016,5:51:30 PM,336,,,Take away,Night,8,37,Completed
24544,8/2/2016,5:51:38 PM,203,,,Take away,Night,5,2,Completed
24545,8/2/2016,5:56:49 PM,191,,,Take away,Night,5,16,Completed
24546,8/2/2016,6:01:19 PM,280,,,Take away,Night,5,10,Completed
24547,8/2/2016,6:04:13 PM,475,,,Take away,Night,5,2,Completed
24548,8/2/2016,6:20:31 PM,205,,,Take away,Night,5,9,Completed
24549,8/2/2016,6:20:44 PM,451,,,Take away,Night,5,16,Completed
24550,8/2/2016,6:27:25 PM,1495,,,Take away,Night,8,9,Completed
24551,8/2/2016,6:31:24 PM,470,5,8,Dine in with Reservation,Night,23,10,Completed
24552,8/2/2016,6:32:04 PM,395,,,Take away,Night,5,9,Completed
24553,8/2/2016,6:52:55 PM,634,3,4,Dine in with Reservation,Night,23,38,Completed
24554,8/2/2016,6:54:40 PM,218,,,Take away,Night,8,9,Completed
24555,8/2/2016,7:19:21 PM,563,3,5,Dine in with Reservation,Night,23,2,Completed
24556,8/2/2016,7:23:42 PM,710,,,Take away,Night,8,10,Completed
24557,8/2/2016,7:58:54 PM,751,4,7,Dine in with Reservation,Night,23,9,Completed
24558,8/2/2016,8:27:49 PM,311,3,4,Dine in with Reservation,Night,24,10,Completed
24559,8/2/2016,8:33:08 PM,338,,,Take away,Night,8,10,Completed
24560,8/2/2016,8:33:56 PM,815,,,Take away,Night,5,10,Completed
24561,8/2/2016,8:36:03 PM,100,2,3,Dine in with Reservation,Night,24,2,Completed
24562,8/2/2016,8:38:55 PM,705,3,5,Dine in with Reservation,Night,23,16,Completed
24563,8/2/2016,8:40:37 PM,498,4,6,Dine in with Reservation,Night,24,37,Completed
24564,8/2/2016,8:48:24 PM,470,,,Take away,Night,8,2,Completed
24565,8/2/2016,8:48:32 PM,1439,4,7,Dine in with Reservation,Night,24,37,Completed
24566,8/2/2016,9:11:37 PM,268,2,1,Dine in without Reservation,Night,23,16,Completed
24567,8/2/2016,9:38:20 PM,240,1,2,Dine in with Reservation,Night,24,16,Completed
24568,8/2/2016,9:43:28 PM,400,4,6,Dine in with Reservation,Night,23,9,Completed
24569,8/2/2016,9:47:11 PM,1245,,,Take away,Night,8,10,Completed
24570,8/2/2016,9:51:51 PM,839,2,3,Dine in without Reservation,Night,23,10,Completed
24571,8/2/2016,9:54:48 PM,1001,5,8,Dine in with Reservation,Night,24,9,Completed
24572,9/2/2016,10:00:21 AM,1408,,,Take away,Morning,7,12,Completed
24573,9/2/2016,10:13:43 AM,350,,,Take away,Morning,35,36,Completed
24574,9/2/2016,10:17:51 AM,1180,5,8,Dine in with Reservation,Morning,22,12,Completed
24575,9/2/2016,10:28:00 AM,989,,,Take away,Morning,7,38,Completed
24576,9/2/2016,10:28:22 AM,340,,,Take away,Morning,35,1,Completed
24577,9/2/2016,10:32:11 AM,531,,,Take away,Morning,35,18,Completed
24578,9/2/2016,10:33:26 AM,203,3,4,Dine in with Reservation,Morning,25,38,Completed
24579,9/2/2016,10:53:59 AM,225,5,8,Dine in with Reservation,Morning,25,18,Completed
24580,9/2/2016,10:55:00 AM,500,4,7,Dine in with Reservation,Morning,22,12,Completed
24581,9/2/2016,10:59:56 AM,580,,,Take away,Morning,35,1,Completed
24582,9/2/2016,11:03:04 AM,1499,,,Take away,Morning,7,1,Completed
24583,9/2/2016,11:13:13 AM,733,2,1,Dine in without Reservation,Morning,35,1,Completed
24584,9/2/2016,11:13:57 AM,541,4,6,Dine in with Reservation,Morning,25,1,Completed
24585,9/2/2016,11:16:01 AM,374,2,1,Dine in with Reservation,Morning,25,36,Completed
24586,9/2/2016,11:18:32 AM,1190,4,7,Dine in with Reservation,Morning,25,12,Completed
24587,9/2/2016,11:45:53 AM,569,,,Take away,Morning,7,12,Completed
24588,9/2/2016,11:46:07 AM,153,,,Take away,Morning,6,12,Completed
24589,9/2/2016,11:53:23 AM,974,4,6,Dine in without Reservation,Morning,22,36,Completed
24590,9/2/2016,12:07:21 PM,1090,4,7,Dine in with Reservation,Morning,25,36,Completed
24591,9/2/2016,12:08:26 PM,300,1,2,Dine in with Reservation,Morning,22,38,Completed
24592,9/2/2016,12:08:29 PM,1671,,,Take away,Morning,6,18,Completed
24593,9/2/2016,12:08:49 PM,630,5,8,Dine in with Reservation,Morning,25,18,Completed
24594,9/2/2016,12:09:41 PM,105,,,Take away,Morning,7,11,Completed
24595,9/2/2016,12:12:10 PM,874,5,8,Dine in with Reservation,Morning,22,36,Completed
24596,9/2/2016,12:16:53 PM,484,5,8,Dine in with Reservation,Morning,25,12,Completed
24597,9/2/2016,12:44:02 PM,413,,,Take away,Morning,7,11,Completed
24598,9/2/2016,1:05:44 PM,165,1,3,Dine in with Reservation,Morning,22,11,Completed
24599,9/2/2016,1:06:20 PM,1060,5,8,Dine in without Reservation,Morning,35,1,Completed
24600,9/2/2016,1:07:13 PM,938,,,Take away,Morning,6,18,Completed
24601,9/2/2016,1:32:43 PM,1094,5,8,Dine in with Reservation,Morning,35,1,Completed
24602,9/2/2016,1:38:12 PM,988,5,8,Dine in with Reservation,Morning,25,1,Completed
24603,9/2/2016,1:46:42 PM,844,4,6,Dine in with Reservation,Morning,25,36,Completed
24604,9/2/2016,1:47:24 PM,160,1,1,Dine in with Reservation,Morning,22,1,Completed
24605,9/2/2016,2:00:50 PM,510,,,Take away,Morning,7,12,Completed
24606,9/2/2016,2:01:22 PM,1170,5,8,Dine in with Reservation,Morning,35,11,Completed
24607,9/2/2016,2:18:08 PM,559,3,4,Dine in with Reservation,Morning,25,1,Completed
24608,9/2/2016,2:23:43 PM,1730,4,7,Dine in with Reservation,Morning,25,36,Completed
24609,9/2/2016,3:07:43 PM,320,2,2,Dine in with Reservation,Morning,22,11,Completed
24610,9/2/2016,3:14:22 PM,1093,4,6,Dine in with Reservation,Morning,25,18,Completed
24611,9/2/2016,3:22:13 PM,350,,,Take away,Morning,6,18,Completed
24612,9/2/2016,3:34:45 PM,160,2,3,Dine in with Reservation,Morning,35,18,Completed
24613,9/2/2016,3:35:43 PM,690,4,7,Dine in with Reservation,Morning,25,12,Completed
24614,9/2/2016,3:41:55 PM,510,3,5,Dine in with Reservation,Morning,25,38,Completed
24615,9/2/2016,3:53:46 PM,755,4,6,Dine in with Reservation,Morning,35,1,Completed
24616,9/2/2016,3:58:39 PM,843,5,8,Dine in with Reservation,Morning,25,36,Completed
24617,9/2/2016,3:59:30 PM,1485,5,8,Dine in with Reservation,Morning,25,36,Completed
24618,9/2/2016,4:05:09 PM,555,5,8,Dine in with Reservation,Morning,25,11,Completed
24619,9/2/2016,4:17:52 PM,963,,,Take away,Morning,7,1,Completed
24620,9/2/2016,4:30:26 PM,338,,,Take away,Morning,7,1,Completed
24621,9/2/2016,4:31:38 PM,401,,,Take away,Morning,7,1,Completed
24622,9/2/2016,4:31:48 PM,120,1,1,Dine in with Reservation,Morning,35,18,Completed
24623,9/2/2016,4:42:32 PM,208,1,2,Dine in with Reservation,Morning,25,36,Completed
24624,9/2/2016,4:51:06 PM,84,1,3,Dine in without Reservation,Morning,25,38,Completed
24625,9/2/2016,4:57:44 PM,623,5,8,Dine in with Reservation,Morning,25,1,Completed
24626,9/2/2016,5:18:10 PM,406,,,Take away,Night,8,9,Completed
24627,9/2/2016,5:39:24 PM,519,1,1,Dine in with Reservation,Night,23,37,Completed
24628,9/2/2016,5:40:31 PM,139,2,2,Dine in with Reservation,Night,23,2,Completed
24629,9/2/2016,5:43:31 PM,784,,,Take away,Night,5,10,Completed
24630,9/2/2016,5:47:15 PM,373,2,3,Dine in with Reservation,Night,23,38,Completed
24631,9/2/2016,5:50:32 PM,265,2,1,Dine in with Reservation,Night,24,37,Completed
24632,9/2/2016,5:50:35 PM,49,1,2,Dine in with Reservation,Night,24,37,Completed
24633,9/2/2016,6:03:52 PM,455,,,Take away,Night,5,2,Completed
24634,9/2/2016,6:05:11 PM,548,2,3,Dine in with Reservation,Night,24,16,Completed
24635,9/2/2016,6:05:22 PM,95,,,Take away,Night,5,37,Completed
24636,9/2/2016,6:13:38 PM,383,3,4,Dine in with Reservation,Night,23,37,Completed
24637,9/2/2016,6:16:34 PM,311,,,Take away,Night,5,9,Completed
24638,9/2/2016,6:21:10 PM,208,,,Take away,Night,5,16,Completed
24639,9/2/2016,6:23:03 PM,655,2,1,Dine in without Reservation,Night,24,37,Completed
24640,9/2/2016,6:42:26 PM,513,2,2,Dine in with Reservation,Night,24,2,Completed
24641,9/2/2016,6:42:44 PM,84,1,3,Dine in with Reservation,Night,24,2,Completed
24642,9/2/2016,6:42:53 PM,505,4,7,Dine in with Reservation,Night,24,2,Completed
24643,9/2/2016,7:03:33 PM,105,1,1,Dine in with Reservation,Night,24,2,Completed
24644,9/2/2016,7:06:46 PM,1086,5,8,Dine in with Reservation,Night,23,9,Completed
24645,9/2/2016,7:08:18 PM,788,,,Take away,Night,5,37,Completed
24646,9/2/2016,7:09:47 PM,104,1,2,Dine in without Reservation,Night,24,10,Completed
24647,9/2/2016,7:11:55 PM,388,2,3,Dine in with Reservation,Night,24,16,Completed
24648,9/2/2016,7:17:59 PM,513,1,1,Dine in with Reservation,Night,23,16,Completed
24649,9/2/2016,7:24:09 PM,1146,,,Take away,Night,8,10,Completed
24650,9/2/2016,7:37:10 PM,1353,4,6,Dine in with Reservation,Night,24,9,Completed
24651,9/2/2016,7:47:10 PM,204,2,2,Dine in with Reservation,Night,23,37,Completed
24652,9/2/2016,7:54:44 PM,380,,,Take away,Night,5,16,Completed
24653,9/2/2016,7:55:30 PM,238,,,Take away,Night,8,37,Completed
24654,9/2/2016,8:19:57 PM,473,2,3,Dine in with Reservation,Night,24,37,Completed
24655,9/2/2016,8:21:54 PM,160,1,1,Dine in with Reservation,Night,24,37,Completed
24656,9/2/2016,8:24:14 PM,520,,,Take away,Night,5,37,Completed
24657,9/2/2016,8:30:48 PM,440,,,Take away,Night,8,2,Completed
24658,9/2/2016,8:47:59 PM,415,,,Take away,Night,5,10,Completed
24659,9/2/2016,8:52:12 PM,415,1,2,Dine in without Reservation,Night,24,37,Completed
24660,9/2/2016,8:55:36 PM,335,,,Take away,Night,5,37,Completed
24661,9/2/2016,9:07:27 PM,901,,,Take away,Night,5,2,Completed
24662,9/2/2016,9:10:14 PM,323,,,Take away,Night,8,2,Completed
24663,9/2/2016,9:12:16 PM,529,,,Take away,Night,5,2,Completed
24664,9/2/2016,9:20:39 PM,313,,,Take away,Night,5,16,Completed
24665,9/2/2016,9:31:07 PM,160,,,Take away,Night,5,16,Completed
24666,9/2/2016,9:37:15 PM,64,,,Take away,Night,8,2,Completed
24667,9/2/2016,9:39:44 PM,568,4,7,Dine in with Reservation,Night,23,10,Completed
24668,9/2/2016,9:42:22 PM,255,1,3,Dine in with Reservation,Night,23,10,Completed
24669,9/2/2016,9:45:53 PM,635,3,5,Dine in with Reservation,Night,24,2,Completed
24670,9/2/2016,9:50:29 PM,1149,5,8,Dine in with Reservation,Night,23,10,Completed
24671,10/2/2016,10:03:02 AM,378,,,Take away,Morning,6,36,Completed
24672,10/2/2016,10:08:44 AM,1021,4,6,Dine in with Reservation,Morning,22,11,Completed
24673,10/2/2016,10:08:46 AM,518,2,1,Dine in with Reservation,Morning,35,1,Completed
24674,10/2/2016,10:13:16 AM,859,4,7,Dine in with Reservation,Morning,35,1,Completed
